# darshan log version: 3.41
# compression method: ZLIB
# exe: /mnt/IOLustre/io500/io500 Trace_Dataset/ior-easy/ior-easy_api_POSIX_blockSize_1073741824_transferSize_1M_filePerProc_False_uniqueDir_True_.ini --timestamp 2024.01.10-22.43.46
# uid: 0
# jobid: 1134332
# start_time: 1704944627
# start_time_asci: Wed Jan 10 22:43:47 2024
# end_time: 1704944641
# end_time_asci: Wed Jan 10 22:44:01 2024
# nprocs: 1
# run time: 14.1699
# metadata: lib_ver = 3.4.2
# metadata: h = romio_no_indep_rw=true;cb_nodes=4

# log file regions
# -------------------------------------------------------
# header: 1328 bytes (uncompressed)
# job data: 362 bytes (compressed)
# record table: 203 bytes (compressed)
# POSIX module: 195 bytes (compressed), ver=4
# LUSTRE module: 0 bytes (compressed), ver=1
# STDIO module: 0 bytes (compressed), ver=2
# DXT_POSIX module: 18850 bytes (compressed), ver=1
# HEATMAP module: 0 bytes (compressed), ver=1

# mounted file systems (mount point and fs type)
# -------------------------------------------------------
# mount entry:	/sys/firmware/efi/efivars	efivarfs
# mount entry:	/proc/sys/fs/binfmt_misc	autofs
# mount entry:	/sys/kernel/config	configfs
# mount entry:	/sys/fs/pstore	pstore
# mount entry:	/mnt/IOLustre	lustre
# mount entry:	/dev/mqueue	mqueue
# mount entry:	/boot/efi	vfat
# mount entry:	/client	ext4
# mount entry:	/home	ext4
# mount entry:	/boot	ext4
# mount entry:	/dev	devtmpfs
# mount entry:	/var	ext4
# mount entry:	/	ext4

# ***************************************************
# DXT_POSIX module data
# ***************************************************

# DXT, file_id: 8334402757700283061, file_name: /mnt/IOLustre/io500/datafiles/2024.01.10-22.43.46/ior-easy/ior_file_easy
# DXT, rank: 0, hostname: lab3
# DXT, write_count: 1024, read_count: 1024, open_count: 0, stat_count: 0
# DXT, mnt_pt: /mnt/IOLustre, fs_type: lustre
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       0  write      512       536870912         1048576      5.8958      5.9068
 X_POSIX       0  write      513       537919488         1048576      5.9069      5.9188
 X_POSIX       0  write      514       538968064         1048576      5.9189      5.9318
 X_POSIX       0  write      515       540016640         1048576      5.9318      5.9458
 X_POSIX       0  write      516       541065216         1048576      5.9458      5.9598
 X_POSIX       0  write      517       542113792         1048576      5.9598      5.9718
 X_POSIX       0  write      518       543162368         1048576      5.9718      5.9848
 X_POSIX       0  write      519       544210944         1048576      5.9848      5.9979
 X_POSIX       0  write      520       545259520         1048576      5.9979      6.0108
 X_POSIX       0  write      521       546308096         1048576      6.0108      6.0228
 X_POSIX       0  write      522       547356672         1048576      6.0228      6.0370
 X_POSIX       0  write      523       548405248         1048576      6.0370      6.0490
 X_POSIX       0  write      524       549453824         1048576      6.0490      6.0598
 X_POSIX       0  write      525       550502400         1048576      6.0598      6.0718
 X_POSIX       0  write      526       551550976         1048576      6.0718      6.0848
 X_POSIX       0  write      527       552599552         1048576      6.0849      6.0988
 X_POSIX       0  write      528       553648128         1048576      6.0988      6.1128
 X_POSIX       0  write      529       554696704         1048576      6.1128      6.1248
 X_POSIX       0  write      530       555745280         1048576      6.1248      6.1378
 X_POSIX       0  write      531       556793856         1048576      6.1378      6.1536
 X_POSIX       0  write      532       557842432         1048576      6.1537      6.1638
 X_POSIX       0  write      533       558891008         1048576      6.1638      6.1758
 X_POSIX       0  write      534       559939584         1048576      6.1758      6.1888
 X_POSIX       0  write      535       560988160         1048576      6.1888      6.2028
 X_POSIX       0  write      536       562036736         1048576      6.2028      6.2168
 X_POSIX       0  write      537       563085312         1048576      6.2168      6.2308
 X_POSIX       0  write      538       564133888         1048576      6.2308      6.2448
 X_POSIX       0  write      539       565182464         1048576      6.2448      6.2588
 X_POSIX       0  write      540       566231040         1048576      6.2589      6.2728
 X_POSIX       0  write      541       567279616         1048576      6.2728      6.2868
 X_POSIX       0  write      542       568328192         1048576      6.2868      6.2998
 X_POSIX       0  write      543       569376768         1048576      6.2998      6.3138
 X_POSIX       0  write      544       570425344         1048576      6.3138      6.3248
 X_POSIX       0  write      545       571473920         1048576      6.3248      6.3368
 X_POSIX       0  write      546       572522496         1048576      6.3368      6.3498
 X_POSIX       0  write      547       573571072         1048576      6.3498      6.3638
 X_POSIX       0  write      548       574619648         1048576      6.3638      6.3748
 X_POSIX       0  write      549       575668224         1048576      6.3748      6.3868
 X_POSIX       0  write      550       576716800         1048576      6.3868      6.4009
 X_POSIX       0  write      551       577765376         1048576      6.4009      6.4128
 X_POSIX       0  write      552       578813952         1048576      6.4128      6.4238
 X_POSIX       0  write      553       579862528         1048576      6.4238      6.4358
 X_POSIX       0  write      554       580911104         1048576      6.4358      6.4491
 X_POSIX       0  write      555       581959680         1048576      6.4491      6.4618
 X_POSIX       0  write      556       583008256         1048576      6.4618      6.4728
 X_POSIX       0  write      557       584056832         1048576      6.4728      6.4848
 X_POSIX       0  write      558       585105408         1048576      6.4848      6.4978
 X_POSIX       0  write      559       586153984         1048576      6.4978      6.5118
 X_POSIX       0  write      560       587202560         1048576      6.5118      6.5239
 X_POSIX       0  write      561       588251136         1048576      6.5239      6.5348
 X_POSIX       0  write      562       589299712         1048576      6.5348      6.5478
 X_POSIX       0  write      563       590348288         1048576      6.5478      6.5618
 X_POSIX       0  write      564       591396864         1048576      6.5618      6.5728
 X_POSIX       0  write      565       592445440         1048576      6.5728      6.5848
 X_POSIX       0  write      566       593494016         1048576      6.5848      6.5978
 X_POSIX       0  write      567       594542592         1048576      6.5978      6.6118
 X_POSIX       0  write      568       595591168         1048576      6.6118      6.6231
 X_POSIX       0  write      569       596639744         1048576      6.6231      6.6349
 X_POSIX       0  write      570       597688320         1048576      6.6349      6.6476
 X_POSIX       0  write      571       598736896         1048576      6.6477      6.6617
 X_POSIX       0  write      572       599785472         1048576      6.6617      6.6728
 X_POSIX       0  write      573       600834048         1048576      6.6729      6.6848
 X_POSIX       0  write      574       601882624         1048576      6.6848      6.6978
 X_POSIX       0  write      575       602931200         1048576      6.6979      6.7121
 X_POSIX       0  write      576       603979776         1048576      6.7121      6.7229
 X_POSIX       0  write      577       605028352         1048576      6.7229      6.7348
 X_POSIX       0  write      578       606076928         1048576      6.7348      6.7478
 X_POSIX       0  write      579       607125504         1048576      6.7478      6.7618
 X_POSIX       0  write      580       608174080         1048576      6.7618      6.7758
 X_POSIX       0  write      581       609222656         1048576      6.7758      6.7898
 X_POSIX       0  write      582       610271232         1048576      6.7898      6.8038
 X_POSIX       0  write      583       611319808         1048576      6.8038      6.8178
 X_POSIX       0  write      584       612368384         1048576      6.8178      6.8318
 X_POSIX       0  write      585       613416960         1048576      6.8318      6.8458
 X_POSIX       0  write      586       614465536         1048576      6.8458      6.8598
 X_POSIX       0  write      587       615514112         1048576      6.8598      6.8738
 X_POSIX       0  write      588       616562688         1048576      6.8738      6.8881
 X_POSIX       0  write      589       617611264         1048576      6.8881      6.8998
 X_POSIX       0  write      590       618659840         1048576      6.8998      6.9128
 X_POSIX       0  write      591       619708416         1048576      6.9128      6.9268
 X_POSIX       0  write      592       620756992         1048576      6.9268      6.9378
 X_POSIX       0  write      593       621805568         1048576      6.9378      6.9498
 X_POSIX       0  write      594       622854144         1048576      6.9498      6.9630
 X_POSIX       0  write      595       623902720         1048576      6.9630      6.9738
 X_POSIX       0  write      596       624951296         1048576      6.9738      6.9848
 X_POSIX       0  write      597       625999872         1048576      6.9848      6.9968
 X_POSIX       0  write      598       627048448         1048576      6.9968      7.0098
 X_POSIX       0  write      599       628097024         1048576      7.0098      7.0238
 X_POSIX       0  write      600       629145600         1048576      7.0238      7.0358
 X_POSIX       0  write      601       630194176         1048576      7.0358      7.0478
 X_POSIX       0  write      602       631242752         1048576      7.0478      7.0608
 X_POSIX       0  write      603       632291328         1048576      7.0608      7.0748
 X_POSIX       0  write      604       633339904         1048576      7.0748      7.0888
 X_POSIX       0  write      605       634388480         1048576      7.0888      7.1063
 X_POSIX       0  write      606       635437056         1048576      7.1063      7.1158
 X_POSIX       0  write      607       636485632         1048576      7.1158      7.1298
 X_POSIX       0  write      608       637534208         1048576      7.1298      7.1438
 X_POSIX       0  write      609       638582784         1048576      7.1438      7.1558
 X_POSIX       0  write      610       639631360         1048576      7.1558      7.1688
 X_POSIX       0  write      611       640679936         1048576      7.1689      7.1818
 X_POSIX       0  write      612       641728512         1048576      7.1818      7.1938
 X_POSIX       0  write      613       642777088         1048576      7.1938      7.2058
 X_POSIX       0  write      614       643825664         1048576      7.2058      7.2220
 X_POSIX       0  write      615       644874240         1048576      7.2220      7.2288
 X_POSIX       0  write      616       645922816         1048576      7.2288      7.2408
 X_POSIX       0  write      617       646971392         1048576      7.2408      7.2528
 X_POSIX       0  write      618       648019968         1048576      7.2528      7.2658
 X_POSIX       0  write      619       649068544         1048576      7.2658      7.2798
 X_POSIX       0  write      620       650117120         1048576      7.2798      7.2938
 X_POSIX       0  write      621       651165696         1048576      7.2938      7.3078
 X_POSIX       0  write      622       652214272         1048576      7.3078      7.3208
 X_POSIX       0  write      623       653262848         1048576      7.3208      7.3348
 X_POSIX       0  write      624       654311424         1048576      7.3349      7.3489
 X_POSIX       0  write      625       655360000         1048576      7.3489      7.3608
 X_POSIX       0  write      626       656408576         1048576      7.3609      7.3740
 X_POSIX       0  write      627       657457152         1048576      7.3740      7.3838
 X_POSIX       0  write      628       658505728         1048576      7.3838      7.3948
 X_POSIX       0  write      629       659554304         1048576      7.3948      7.4068
 X_POSIX       0  write      630       660602880         1048576      7.4068      7.4198
 X_POSIX       0  write      631       661651456         1048576      7.4198      7.4328
 X_POSIX       0  write      632       662700032         1048576      7.4328      7.4438
 X_POSIX       0  write      633       663748608         1048576      7.4438      7.4558
 X_POSIX       0  write      634       664797184         1048576      7.4558      7.4688
 X_POSIX       0  write      635       665845760         1048576      7.4688      7.4818
 X_POSIX       0  write      636       666894336         1048576      7.4818      7.4958
 X_POSIX       0  write      637       667942912         1048576      7.4958      7.5098
 X_POSIX       0  write      638       668991488         1048576      7.5098      7.5228
 X_POSIX       0  write      639       670040064         1048576      7.5228      7.5358
 X_POSIX       0  write      640       671088640         1048576      7.5358      7.5498
 X_POSIX       0  write      641       672137216         1048576      7.5498      7.5618
 X_POSIX       0  write      642       673185792         1048576      7.5618      7.5749
 X_POSIX       0  write      643       674234368         1048576      7.5749      7.5868
 X_POSIX       0  write      644       675282944         1048576      7.5869      7.5978
 X_POSIX       0  write      645       676331520         1048576      7.5978      7.6098
 X_POSIX       0  write      646       677380096         1048576      7.6098      7.6229
 X_POSIX       0  write      647       678428672         1048576      7.6229      7.6358
 X_POSIX       0  write      648       679477248         1048576      7.6358      7.6468
 X_POSIX       0  write      649       680525824         1048576      7.6468      7.6588
 X_POSIX       0  write      650       681574400         1048576      7.6588      7.6718
 X_POSIX       0  write      651       682622976         1048576      7.6718      7.6848
 X_POSIX       0  write      652       683671552         1048576      7.6848      7.6958
 X_POSIX       0  write      653       684720128         1048576      7.6958      7.7078
 X_POSIX       0  write      654       685768704         1048576      7.7078      7.7208
 X_POSIX       0  write      655       686817280         1048576      7.7208      7.7338
 X_POSIX       0  write      656       687865856         1048576      7.7338      7.7448
 X_POSIX       0  write      657       688914432         1048576      7.7448      7.7568
 X_POSIX       0  write      658       689963008         1048576      7.7568      7.7698
 X_POSIX       0  write      659       691011584         1048576      7.7698      7.7828
 X_POSIX       0  write      660       692060160         1048576      7.7828      7.7938
 X_POSIX       0  write      661       693108736         1048576      7.7938      7.8058
 X_POSIX       0  write      662       694157312         1048576      7.8058      7.8188
 X_POSIX       0  write      663       695205888         1048576      7.8188      7.8318
 X_POSIX       0  write      664       696254464         1048576      7.8318      7.8458
 X_POSIX       0  write      665       697303040         1048576      7.8458      7.8578
 X_POSIX       0  write      666       698351616         1048576      7.8578      7.8708
 X_POSIX       0  write      667       699400192         1048576      7.8708      7.8838
 X_POSIX       0  write      668       700448768         1048576      7.8838      7.8978
 X_POSIX       0  write      669       701497344         1048576      7.8978      7.9098
 X_POSIX       0  write      670       702545920         1048576      7.9098      7.9228
 X_POSIX       0  write      671       703594496         1048576      7.9228      7.9358
 X_POSIX       0  write      672       704643072         1048576      7.9358      7.9498
 X_POSIX       0  write      673       705691648         1048576      7.9498      7.9638
 X_POSIX       0  write      674       706740224         1048576      7.9638      7.9778
 X_POSIX       0  write      675       707788800         1048576      7.9778      7.9918
 X_POSIX       0  write      676       708837376         1048576      7.9918      8.0058
 X_POSIX       0  write      677       709885952         1048576      8.0058      8.0198
 X_POSIX       0  write      678       710934528         1048576      8.0198      8.0338
 X_POSIX       0  write      679       711983104         1048576      8.0338      8.0468
 X_POSIX       0  write      680       713031680         1048576      8.0468      8.0608
 X_POSIX       0  write      681       714080256         1048576      8.0608      8.0728
 X_POSIX       0  write      682       715128832         1048576      8.0728      8.0858
 X_POSIX       0  write      683       716177408         1048576      8.0858      8.0988
 X_POSIX       0  write      684       717225984         1048576      8.0988      8.1109
 X_POSIX       0  write      685       718274560         1048576      8.1109      8.1218
 X_POSIX       0  write      686       719323136         1048576      8.1218      8.1348
 X_POSIX       0  write      687       720371712         1048576      8.1348      8.1488
 X_POSIX       0  write      688       721420288         1048576      8.1488      8.1633
 X_POSIX       0  write      689       722468864         1048576      8.1633      8.1775
 X_POSIX       0  write      690       723517440         1048576      8.1775      8.1898
 X_POSIX       0  write      691       724566016         1048576      8.1898      8.2038
 X_POSIX       0  write      692       725614592         1048576      8.2038      8.2178
 X_POSIX       0  write      693       726663168         1048576      8.2178      8.2298
 X_POSIX       0  write      694       727711744         1048576      8.2298      8.2428
 X_POSIX       0  write      695       728760320         1048576      8.2428      8.2568
 X_POSIX       0  write      696       729808896         1048576      8.2568      8.2713
 X_POSIX       0  write      697       730857472         1048576      8.2714      8.2855
 X_POSIX       0  write      698       731906048         1048576      8.2855      8.2988
 X_POSIX       0  write      699       732954624         1048576      8.2988      8.3118
 X_POSIX       0  write      700       734003200         1048576      8.3118      8.3258
 X_POSIX       0  write      701       735051776         1048576      8.3258      8.3378
 X_POSIX       0  write      702       736100352         1048576      8.3378      8.3525
 X_POSIX       0  write      703       737148928         1048576      8.3526      8.3608
 X_POSIX       0  write      704       738197504         1048576      8.3608      8.3718
 X_POSIX       0  write      705       739246080         1048576      8.3718      8.3838
 X_POSIX       0  write      706       740294656         1048576      8.3838      8.3968
 X_POSIX       0  write      707       741343232         1048576      8.3968      8.4098
 X_POSIX       0  write      708       742391808         1048576      8.4098      8.4238
 X_POSIX       0  write      709       743440384         1048576      8.4238      8.4378
 X_POSIX       0  write      710       744488960         1048576      8.4378      8.4518
 X_POSIX       0  write      711       745537536         1048576      8.4518      8.4648
 X_POSIX       0  write      712       746586112         1048576      8.4648      8.4797
 X_POSIX       0  write      713       747634688         1048576      8.4797      8.4908
 X_POSIX       0  write      714       748683264         1048576      8.4908      8.5038
 X_POSIX       0  write      715       749731840         1048576      8.5038      8.5170
 X_POSIX       0  write      716       750780416         1048576      8.5170      8.5278
 X_POSIX       0  write      717       751828992         1048576      8.5278      8.5398
 X_POSIX       0  write      718       752877568         1048576      8.5398      8.5531
 X_POSIX       0  write      719       753926144         1048576      8.5531      8.5628
 X_POSIX       0  write      720       754974720         1048576      8.5628      8.5738
 X_POSIX       0  write      721       756023296         1048576      8.5738      8.5858
 X_POSIX       0  write      722       757071872         1048576      8.5858      8.5988
 X_POSIX       0  write      723       758120448         1048576      8.5988      8.6129
 X_POSIX       0  write      724       759169024         1048576      8.6129      8.6238
 X_POSIX       0  write      725       760217600         1048576      8.6238      8.6358
 X_POSIX       0  write      726       761266176         1048576      8.6358      8.6488
 X_POSIX       0  write      727       762314752         1048576      8.6488      8.6618
 X_POSIX       0  write      728       763363328         1048576      8.6618      8.6758
 X_POSIX       0  write      729       764411904         1048576      8.6758      8.6898
 X_POSIX       0  write      730       765460480         1048576      8.6898      8.7038
 X_POSIX       0  write      731       766509056         1048576      8.7038      8.7168
 X_POSIX       0  write      732       767557632         1048576      8.7168      8.7308
 X_POSIX       0  write      733       768606208         1048576      8.7308      8.7428
 X_POSIX       0  write      734       769654784         1048576      8.7428      8.7558
 X_POSIX       0  write      735       770703360         1048576      8.7558      8.7688
 X_POSIX       0  write      736       771751936         1048576      8.7688      8.7798
 X_POSIX       0  write      737       772800512         1048576      8.7798      8.7918
 X_POSIX       0  write      738       773849088         1048576      8.7918      8.8052
 X_POSIX       0  write      739       774897664         1048576      8.8052      8.8148
 X_POSIX       0  write      740       775946240         1048576      8.8148      8.8258
 X_POSIX       0  write      741       776994816         1048576      8.8258      8.8378
 X_POSIX       0  write      742       778043392         1048576      8.8378      8.8508
 X_POSIX       0  write      743       779091968         1048576      8.8508      8.8638
 X_POSIX       0  write      744       780140544         1048576      8.8638      8.8748
 X_POSIX       0  write      745       781189120         1048576      8.8748      8.8868
 X_POSIX       0  write      746       782237696         1048576      8.8868      8.8998
 X_POSIX       0  write      747       783286272         1048576      8.8998      8.9137
 X_POSIX       0  write      748       784334848         1048576      8.9137      8.9238
 X_POSIX       0  write      749       785383424         1048576      8.9238      8.9358
 X_POSIX       0  write      750       786432000         1048576      8.9358      8.9488
 X_POSIX       0  write      751       787480576         1048576      8.9488      8.9645
 X_POSIX       0  write      752       788529152         1048576      8.9645      8.9728
 X_POSIX       0  write      753       789577728         1048576      8.9728      8.9848
 X_POSIX       0  write      754       790626304         1048576      8.9848      8.9978
 X_POSIX       0  write      755       791674880         1048576      8.9978      9.0108
 X_POSIX       0  write      756       792723456         1048576      9.0109      9.0219
 X_POSIX       0  write      757       793772032         1048576      9.0219      9.0338
 X_POSIX       0  write      758       794820608         1048576      9.0338      9.0468
 X_POSIX       0  write      759       795869184         1048576      9.0468      9.0598
 X_POSIX       0  write      760       796917760         1048576      9.0598      9.0738
 X_POSIX       0  write      761       797966336         1048576      9.0738      9.0869
 X_POSIX       0  write      762       799014912         1048576      9.0869      9.0988
 X_POSIX       0  write      763       800063488         1048576      9.0988      9.1118
 X_POSIX       0  write      764       801112064         1048576      9.1118      9.1258
 X_POSIX       0  write      765       802160640         1048576      9.1259      9.1378
 X_POSIX       0  write      766       803209216         1048576      9.1378      9.1508
 X_POSIX       0  write      767       804257792         1048576      9.1508      9.1638
 X_POSIX       0  write      768       805306368         1048576      9.1638      9.1748
 X_POSIX       0  write      769       806354944         1048576      9.1748      9.1868
 X_POSIX       0  write      770       807403520         1048576      9.1868      9.1998
 X_POSIX       0  write      771       808452096         1048576      9.1998      9.2128
 X_POSIX       0  write      772       809500672         1048576      9.2129      9.2268
 X_POSIX       0  write      773       810549248         1048576      9.2268      9.2388
 X_POSIX       0  write      774       811597824         1048576      9.2388      9.2518
 X_POSIX       0  write      775       812646400         1048576      9.2518      9.2649
 X_POSIX       0  write      776       813694976         1048576      9.2650      9.2758
 X_POSIX       0  write      777       814743552         1048576      9.2758      9.2878
 X_POSIX       0  write      778       815792128         1048576      9.2878      9.3008
 X_POSIX       0  write      779       816840704         1048576      9.3009      9.3138
 X_POSIX       0  write      780       817889280         1048576      9.3138      9.3248
 X_POSIX       0  write      781       818937856         1048576      9.3248      9.3368
 X_POSIX       0  write      782       819986432         1048576      9.3368      9.3498
 X_POSIX       0  write      783       821035008         1048576      9.3498      9.3628
 X_POSIX       0  write      784       822083584         1048576      9.3628      9.3768
 X_POSIX       0  write      785       823132160         1048576      9.3768      9.3888
 X_POSIX       0  write      786       824180736         1048576      9.3888      9.4018
 X_POSIX       0  write      787       825229312         1048576      9.4018      9.4148
 X_POSIX       0  write      788       826277888         1048576      9.4148      9.4288
 X_POSIX       0  write      789       827326464         1048576      9.4288      9.4408
 X_POSIX       0  write      790       828375040         1048576      9.4408      9.4549
 X_POSIX       0  write      791       829423616         1048576      9.4549      9.4668
 X_POSIX       0  write      792       830472192         1048576      9.4668      9.4808
 X_POSIX       0  write      793       831520768         1048576      9.4808      9.4928
 X_POSIX       0  write      794       832569344         1048576      9.4928      9.5058
 X_POSIX       0  write      795       833617920         1048576      9.5058      9.5188
 X_POSIX       0  write      796       834666496         1048576      9.5188      9.5328
 X_POSIX       0  write      797       835715072         1048576      9.5329      9.5448
 X_POSIX       0  write      798       836763648         1048576      9.5448      9.5578
 X_POSIX       0  write      799       837812224         1048576      9.5578      9.5711
 X_POSIX       0  write      800       838860800         1048576      9.5711      9.5818
 X_POSIX       0  write      801       839909376         1048576      9.5818      9.5938
 X_POSIX       0  write      802       840957952         1048576      9.5939      9.6068
 X_POSIX       0  write      803       842006528         1048576      9.6068      9.6198
 X_POSIX       0  write      804       843055104         1048576      9.6198      9.6308
 X_POSIX       0  write      805       844103680         1048576      9.6308      9.6428
 X_POSIX       0  write      806       845152256         1048576      9.6428      9.6558
 X_POSIX       0  write      807       846200832         1048576      9.6558      9.6688
 X_POSIX       0  write      808       847249408         1048576      9.6688      9.6828
 X_POSIX       0  write      809       848297984         1048576      9.6828      9.6968
 X_POSIX       0  write      810       849346560         1048576      9.6968      9.7108
 X_POSIX       0  write      811       850395136         1048576      9.7108      9.7238
 X_POSIX       0  write      812       851443712         1048576      9.7238      9.7378
 X_POSIX       0  write      813       852492288         1048576      9.7378      9.7518
 X_POSIX       0  write      814       853540864         1048576      9.7518      9.7648
 X_POSIX       0  write      815       854589440         1048576      9.7648      9.7779
 X_POSIX       0  write      816       855638016         1048576      9.7779      9.7918
 X_POSIX       0  write      817       856686592         1048576      9.7919      9.8058
 X_POSIX       0  write      818       857735168         1048576      9.8058      9.8199
 X_POSIX       0  write      819       858783744         1048576      9.8199      9.8342
 X_POSIX       0  write      820       859832320         1048576      9.8342      9.8428
 X_POSIX       0  write      821       860880896         1048576      9.8428      9.8548
 X_POSIX       0  write      822       861929472         1048576      9.8548      9.8678
 X_POSIX       0  write      823       862978048         1048576      9.8678      9.8838
 X_POSIX       0  write      824       864026624         1048576      9.8838      9.8918
 X_POSIX       0  write      825       865075200         1048576      9.8918      9.9038
 X_POSIX       0  write      826       866123776         1048576      9.9038      9.9168
 X_POSIX       0  write      827       867172352         1048576      9.9168      9.9298
 X_POSIX       0  write      828       868220928         1048576      9.9298      9.9443
 X_POSIX       0  write      829       869269504         1048576      9.9443      9.9558
 X_POSIX       0  write      830       870318080         1048576      9.9558      9.9689
 X_POSIX       0  write      831       871366656         1048576      9.9689      9.9849
 X_POSIX       0  write      832       872415232         1048576      9.9849      9.9938
 X_POSIX       0  write      833       873463808         1048576      9.9939     10.0058
 X_POSIX       0  write      834       874512384         1048576     10.0058     10.0188
 X_POSIX       0  write      835       875560960         1048576     10.0188     10.0328
 X_POSIX       0  write      836       876609536         1048576     10.0328     10.0448
 X_POSIX       0  write      837       877658112         1048576     10.0448     10.0568
 X_POSIX       0  write      838       878706688         1048576     10.0568     10.0698
 X_POSIX       0  write      839       879755264         1048576     10.0698     10.0838
 X_POSIX       0  write      840       880803840         1048576     10.0838     10.0978
 X_POSIX       0  write      841       881852416         1048576     10.0978     10.1118
 X_POSIX       0  write      842       882900992         1048576     10.1118     10.1258
 X_POSIX       0  write      843       883949568         1048576     10.1258     10.1388
 X_POSIX       0  write      844       884998144         1048576     10.1388     10.1548
 X_POSIX       0  write      845       886046720         1048576     10.1548     10.1648
 X_POSIX       0  write      846       887095296         1048576     10.1648     10.1778
 X_POSIX       0  write      847       888143872         1048576     10.1778     10.1908
 X_POSIX       0  write      848       889192448         1048576     10.1908     10.2028
 X_POSIX       0  write      849       890241024         1048576     10.2028     10.2148
 X_POSIX       0  write      850       891289600         1048576     10.2148     10.2278
 X_POSIX       0  write      851       892338176         1048576     10.2278     10.2418
 X_POSIX       0  write      852       893386752         1048576     10.2418     10.2538
 X_POSIX       0  write      853       894435328         1048576     10.2538     10.2658
 X_POSIX       0  write      854       895483904         1048576     10.2658     10.2788
 X_POSIX       0  write      855       896532480         1048576     10.2788     10.2928
 X_POSIX       0  write      856       897581056         1048576     10.2928     10.3048
 X_POSIX       0  write      857       898629632         1048576     10.3048     10.3168
 X_POSIX       0  write      858       899678208         1048576     10.3168     10.3298
 X_POSIX       0  write      859       900726784         1048576     10.3298     10.3438
 X_POSIX       0  write      860       901775360         1048576     10.3438     10.3548
 X_POSIX       0  write      861       902823936         1048576     10.3548     10.3668
 X_POSIX       0  write      862       903872512         1048576     10.3668     10.3798
 X_POSIX       0  write      863       904921088         1048576     10.3798     10.3938
 X_POSIX       0  write      864       905969664         1048576     10.3938     10.4048
 X_POSIX       0  write      865       907018240         1048576     10.4048     10.4168
 X_POSIX       0  write      866       908066816         1048576     10.4168     10.4309
 X_POSIX       0  write      867       909115392         1048576     10.4309     10.4440
 X_POSIX       0  write      868       910163968         1048576     10.4440     10.4548
 X_POSIX       0  write      869       911212544         1048576     10.4548     10.4668
 X_POSIX       0  write      870       912261120         1048576     10.4668     10.4798
 X_POSIX       0  write      871       913309696         1048576     10.4798     10.4938
 X_POSIX       0  write      872       914358272         1048576     10.4938     10.5078
 X_POSIX       0  write      873       915406848         1048576     10.5078     10.5218
 X_POSIX       0  write      874       916455424         1048576     10.5218     10.5358
 X_POSIX       0  write      875       917504000         1048576     10.5358     10.5498
 X_POSIX       0  write      876       918552576         1048576     10.5498     10.5638
 X_POSIX       0  write      877       919601152         1048576     10.5638     10.5781
 X_POSIX       0  write      878       920649728         1048576     10.5782     10.5908
 X_POSIX       0  write      879       921698304         1048576     10.5908     10.6048
 X_POSIX       0  write      880       922746880         1048576     10.6048     10.6188
 X_POSIX       0  write      881       923795456         1048576     10.6188     10.6328
 X_POSIX       0  write      882       924844032         1048576     10.6328     10.6468
 X_POSIX       0  write      883       925892608         1048576     10.6468     10.6608
 X_POSIX       0  write      884       926941184         1048576     10.6608     10.6759
 X_POSIX       0  write      885       927989760         1048576     10.6759     10.6888
 X_POSIX       0  write      886       929038336         1048576     10.6888     10.7028
 X_POSIX       0  write      887       930086912         1048576     10.7028     10.7158
 X_POSIX       0  write      888       931135488         1048576     10.7158     10.7298
 X_POSIX       0  write      889       932184064         1048576     10.7298     10.7418
 X_POSIX       0  write      890       933232640         1048576     10.7418     10.7548
 X_POSIX       0  write      891       934281216         1048576     10.7548     10.7678
 X_POSIX       0  write      892       935329792         1048576     10.7678     10.7788
 X_POSIX       0  write      893       936378368         1048576     10.7788     10.7908
 X_POSIX       0  write      894       937426944         1048576     10.7908     10.8081
 X_POSIX       0  write      895       938475520         1048576     10.8082     10.8170
 X_POSIX       0  write      896       939524096         1048576     10.8170     10.8310
 X_POSIX       0  write      897       940572672         1048576     10.8310     10.8450
 X_POSIX       0  write      898       941621248         1048576     10.8451     10.8580
 X_POSIX       0  write      899       942669824         1048576     10.8580     10.8720
 X_POSIX       0  write      900       943718400         1048576     10.8720     10.8828
 X_POSIX       0  write      901       944766976         1048576     10.8828     10.8950
 X_POSIX       0  write      902       945815552         1048576     10.8951     10.9080
 X_POSIX       0  write      903       946864128         1048576     10.9080     10.9203
 X_POSIX       0  write      904       947912704         1048576     10.9203     10.9290
 X_POSIX       0  write      905       948961280         1048576     10.9290     10.9410
 X_POSIX       0  write      906       950009856         1048576     10.9410     10.9568
 X_POSIX       0  write      907       951058432         1048576     10.9568     10.9640
 X_POSIX       0  write      908       952107008         1048576     10.9640     10.9750
 X_POSIX       0  write      909       953155584         1048576     10.9750     10.9870
 X_POSIX       0  write      910       954204160         1048576     10.9870     11.0001
 X_POSIX       0  write      911       955252736         1048576     11.0001     11.0130
 X_POSIX       0  write      912       956301312         1048576     11.0130     11.0238
 X_POSIX       0  write      913       957349888         1048576     11.0238     11.0361
 X_POSIX       0  write      914       958398464         1048576     11.0361     11.0492
 X_POSIX       0  write      915       959447040         1048576     11.0492     11.0620
 X_POSIX       0  write      916       960495616         1048576     11.0620     11.0740
 X_POSIX       0  write      917       961544192         1048576     11.0740     11.0850
